,Name,Estimate_Score
14705,Demonlover,3.6019
14706,Master of the Flying Guillotine,3.6019
14707,Henry V,3.6019
14708,The Phantom of Liberty,3.6019
14709,And the Ship Sails On,3.6019
14710,The Brandon Teena Story,3.6019
14711,River Made to Drown In,3.6019
14712,Speaking in Strings: Nadja Salerno-Sonnenberg,3.6019
14713,Willow,3.6019
14714,Friends: The Series Finale,3.6019
14715,Touching Wild Horses,3.6019
14716,The Witness Files,3.6019
14717,Ned and Stacey: Season 1,3.6019
14718,The Hitch-Hiker,3.6019
14719,Elvis Has Left the Building,3.6019
14720,The Station Agent,3.6019
14721,La Commare Secca,3.6019
14722,Strawberry Shortcake: Spring for Strawberry Shortcake,3.6019
14723,Leprechaun 4: In Space,3.6019
14724,Hopeless Pictures: Season 1,3.6019
14725,The Day After,3.6019
14726,Double Parked,3.6019
14727,Lone Wolf and Cub: Baby Cart to Hades,3.6019
14728,Rumble in the Bronx,3.6019
14729,Something to Talk About,3.6019
14730,Kimagure Orange Road TV Series,3.6019
14731,The Matchmaker,3.6019
14732,Abbott & Costello Meet Frankenstein,3.6019
14733,Stella,3.6019
14734,Rebecca,3.6019
14735,Empire of the Sun,3.6019
14736,Daniel Deronda,3.6019
14737,Little Man Tate,3.6019
14738,Overnight,3.6019
14739,Diner,3.6019
14740,Gasoline,3.6019
14741,Sister Wendy's American Collection,3.6019
14742,Isn't She Great,3.6019
14743,Saturday Night Live: The Best of Tom Hanks,3.6019
14744,Best of The Muppet Show: Mark Hamill / Paul Simon / Raquel Welch,3.6019
14745,Lumiere Brothers' First Films,3.6019
14746,The Best Bits of Mr. Bean,3.6019
14747,George Michael: Ladies & Gentlemen: The Best of George Michael,3.6019
14748,SpongeBob SquarePants: Tide and Seek,3.6019
14749,Ray: Bonus Material,3.6019
14750,Barcelona,3.6019
14751,Seven Chances (Silent),3.6019
14752,SpongeBob SquarePants: Home Sweet Pineapple,3.6019
14753,Doctor Who: The Robots of Death,3.6019
14754,Star Wars Trilogy: Bonus Material,3.6019
14755,The Man in the Glass Booth,3.6019
14756,Gladiator: Extended Edition,3.6019
14757,Top Gun,3.6019
14758,Any Number Can Win,3.6019
14759,Killer Klowns from Outer Space,3.6019
14760,The Idolmaker,3.6019
14761,Dirty Dancing,3.6019
14762,Ken Burns' America: The Shakers,3.6019
14763,Newsradio: Seasons 1 and 2,3.6019
14764,Millennium: Season 2,3.6019
14765,Africa: The Serengeti: IMAX,3.6019
14766,Riki-Oh: The Story of Ricky,3.6019
14767,The Blonde,3.6019
14768,Young Lady Chatterley,3.6019
14769,An American Tail: Fievel Goes West,3.6019
14770,The Sweetest Sound,3.6019
14771,Once Upon a Time in Mexico,3.6019
14772,Piranha,3.6019
14773,V: The Original Miniseries,3.6019
14774,Grand Canyon,3.6019
14775,Dying Young,3.6019
14776,Birth,3.6019
14777,Can't Hardly Wait,3.6019
14778,The Turning Point,3.6019
14779,Anchorman: The Legend of Ron Burgundy,3.6019
14780,Ken Burns' America: Huey Long,3.6019
14781,Donnie Darko: Director's Cut: Bonus Material,3.6019
14782,Vincent Van Gogh: A Stroke of Genius,3.6019
14783,Extreme Ops,3.6019
14784,Six-String Samurai,3.6019
14785,Witchboard,3.6019
14786,Futurama: Vol. 2,3.6019
14787,Of Mice And Men,3.6019
14788,Someday's Dreamers,3.6019
14789,Children of the Revolution,3.6019
14790,Bratz: The Video: Starrin' & Stylin',3.6019
14791,Sin: The Motion Picture,3.6019
14792,The Road Warrior,3.6019
14793,Planet of the Apes: Bonus Material,3.6019
14794,Rambling Rose,3.6019
14795,Romeo & Juliet,3.6019
14796,Final Analysis,3.6019
14797,Silverado,3.6019
14798,Cuba Feliz,3.6019
14799,The Yards,3.6019
14800,Surf Nazis Must Die,3.6019
14801,Turtles Can Fly,3.6019
14802,Padre Padrone,3.6019
14803,Lover Come Back,3.6019
14804,An American Werewolf in London,3.6019
14805,Federal Protection,3.6019
14806,Zatoichi in Desperation,3.6019
14807,Air Bud: Seventh Inning Fetch,3.6019
14808,Nayagan: Tamil,3.6019
14809,Danielle Steel's The Ring,3.6019
14810,Justice League: Starcrossed the Movie,3.6019
14811,NFL Films Super Bowl Collection: Super Bowl XI-XX,3.6019
14812,Desperate Housewives: Season 1,3.6019
14813,Caged Heat,3.6019
14814,The Barefoot Contessa,3.6019
14815,Mind the Gap,3.6019
14816,School Daze,3.6019
14817,The Junction Boys,3.6019
14818,Megaman: A Hero is Born,3.6019
14819,Black Cat 2,3.6019
14820,Billy Rose's Jumbo,3.6019
14821,Bruce Springsteen and the E Street Band: Blood Brothers,3.6019
14822,Lady in Cement,3.6019
14823,Hi-Yo Silver/ Legend of the Lone Ranger,3.6019
14824,Island at War,3.6019
14825,Mail Order Bride,3.6019
14826,Cinema Paradiso: Director's Cut,3.6019
14827,The Jamie Foxx Show: Season 1,3.6019
14828,Dora the Explorer: Pirate Adventure,3.6019
14829,Cannibal! The Musical,3.6019
14830,Raju Ban Gaya Gentleman,3.6019
14831,Cadfael: The Rose Rent,3.6019
14832,Brown Sugar,3.6019
14833,Millionaire's Express,3.6019
14834,Miracle at Oxford,3.6019
14835,Married to It,3.6019
14836,Four Days in September,3.6019
14837,Eternal,3.6019
14838,Warm Water Under a Red Bridge,3.6019
14839,The Osbournes: Season 2 (Uncensored),3.6019
14840,3-2-1 Penguins: Moon Menace on Planet Tell-a-lie,3.6019
14841,The Lady from Shanghai,3.6019
14842,The Cherry Orchard,3.6019
14843,Sailor Moon: Vol. 1: A Heroine Is Chosen,3.6019
14844,Married... with Children: The Most Outrageous Episodes: Vol. 1,3.6019
14845,Thomas & Friends: It's Great to be an Engine,3.6019
14846,First Monday in October,3.6019
14847,Noise,3.6019
14848,Jennifer Lopez: The Reel Me,3.6019
14849,The Magnificent Seven Ride,3.6019
14850,7 Grand Masters,3.6019
14851,Life With Father,3.6019
14852,In the Bedroom,3.6019
14853,Dancing in September,3.6019
14854,The Sum of Us,3.6019
14855,Real Bout High School,3.6019
14856,Saiyuki: The Movie: Requiem,3.6019
14857,Ninja Academy,3.6019
14858,The Fall of the House of Usher,3.6019
14859,Dune,3.6019
14860,U2: Elevation 2001: Live from Boston,3.6019
14861,Submerged,3.6019
14862,Dragon Ball: The Path to Power,3.6019
14863,The Purifiers,3.6019
14864,8 Man After: Perfect Collection,3.6019
14865,The Three Stooges: Goofs on the Loose,3.6019
14866,Flesh + Blood,3.6019
14867,The Harder They Come,3.6019
14868,Bad Taste,3.6019
14869,Unmade Beds,3.6019
14870,Finding Forrester,3.6019
14871,Double Platinum,3.6019
14872,Robotech,3.6019
14873,Agatha Christie's Poirot: Five Little Pigs,3.6019
14874,The Inspector Lynley Mysteries: If Wishes Were Horses,3.6019
14875,Inherit the Wind,3.6019
14876,Secrets of War: Spy Games of World War II,3.6019
14877,UFC 48: Ultimate Fighting Championship: Payback,3.6019
14878,Pyaar Tune Kya Kiya,3.6019
14879,Rugrats: Holiday Celebration,3.6019
14880,Tuff Turf,3.6019
14881,Satan's Sadists,3.6019
14882,WWE Divas: South of the Border,3.6019
14883,Le Professionnel,3.6019
14884,Maniac!,3.6019
14885,The Muppets Wizard of Oz,3.6019
14886,The Peacekeeper,3.6019
14887,Xtreme Martial Arts,3.6019
14888,Treasure Island,3.6019
14889,Recipe for Disaster,3.6019
14890,3-2-1 Penguins: The Cheating Scales of Bullamanka,3.6019
14891,Jonah: A VeggieTales Movie,3.6019
14892,Kickboxer 2,3.6019
14893,Roy Orbison: Greatest Hits,3.6019
14894,All About the Benjamins,3.6019
14895,Cold Case Files: The Most Infamous Cases,3.6019
14896,Eyes Wide Shut,3.6019
14897,The Munsters: Season 1,3.6019
14898,Murder in the First,3.6019
14899,Therese,3.6019
14900,Dead Calm,3.6019
14901,Why Didn't They Ask Evans?,3.6019
14902,Queen: We Will Rock You,3.6019
14903,Dark Descent,3.6019
14904,Divided We Fall,3.6019
14905,Festival Express: Bonus Material,3.6019
14906,He-Man and the Masters of the Universe: Season 1: Vol. 1,3.6019
14907,Gloria,3.6019
14908,White Lotus Cult,3.6019
14909,Dora the Explorer: Catch the Stars,3.6019
14910,Nothing But a Man,3.6019
14911,The Best of So Graham Norton,3.6019
14912,The Object of My Affection,3.6019
14913,The Hunted,3.6019
14914,The Infinite Worlds of H.G. Wells,3.6019
14915,The Bathers,3.6019
14916,An Angel at My Table,3.6019
14917,Star Trek: Deep Space Nine: Season 1,3.6019
14918,Star Trek: The Original Series: Vols. 29-40,3.6019
14919,Love Is a Many-Splendored Thing,3.6019
14920,Wrong Turn,3.6019
14921,Vampires Anonymous,3.6019
14922,Beauty and the Beast: Special Edition,3.6019
14923,This Girl's Life,3.6019
14924,Prelude to a Kiss,3.6019
14925,Harry Connick Jr.: Only You,3.6019
14926,Great Expectations,3.6019
14927,Carmen Electra's The Lap Dance,3.6019
14928,NHL: All Access!,3.6019
14929,The Trail to Hope Rose,3.6019
14930,Victor / Victoria,3.6019
14931,The Celebration,3.6019
14932,Mystery Date,3.6019
14933,Sports Illustrated Swimsuit Edition: 2005,3.6019
14934,Sweet Charity,3.6019
14935,Deewaar,3.6019
14936,Antwone Fisher,3.6019
14937,Ellis Island,3.6019
14938,Monty Python's The Meaning of Life: Special Edition: Bonus Material,3.6019
14939,The Crusaders,3.6019
14940,The Evil That Men Do,3.6019
14941,My Boss's Daughter,3.6019
14942,36 Fillette,3.6019
14943,Human Nature,3.6019
14944,The Courage of Lassie,3.6019
14945,Shahenshah,3.6019
14946,Wiggle Bay,3.6019
14947,Burst Angel,3.6019
14948,Pat Benatar: Live in New Haven,3.6019
14949,The Wyvern Mystery,3.6019
14950,WWE: Survivor Series 2002,3.6019
14951,Unsolved Mysteries: Ghosts,3.6019
14952,Shelter Island,3.6019
14953,About Last Night...,3.6019
14954,Star Trek: Voyager: Season 6,3.6019
14955,Monster Garage: Season 1,3.6019
14956,The Valley of Gwangi,3.6019
14957,Gasaraki,3.6019
14958,Uncle Sam,3.6019
14959,Phone,3.6019
14960,Britney and Kevin: Chaotic: The DVD,3.6019
14961,Tiger: The Authorized DVD Collection,3.6019
14962,Quantum Leap: Season 3,3.6019
14963,Lovers Lane,3.6019
14964,Key the Metal Idol,3.6019
14965,Zu: Warriors from the Magic Mountain,3.6019
14966,Moll Flanders,3.6019
14967,Prince Charming,3.6019
14968,Another 48 Hrs.,3.6019
14969,National Lampoon's Christmas Vacation: Special Edition,3.6019
14970,Cruel Intentions,3.6019
14971,Red Surf,3.6019
14972,Bob the Builder: Snowed Under / The Bobblesberg Winter Games,3.6019
14973,Critters 2: The Main Course,3.6019
14974,When Worlds Collide,3.6019
14975,Arrested Development: Season 2,3.6019
14976,King Rat,3.6019
14977,Gospel,3.6019
14978,Lenny Bruce Without Tears,3.6019
14979,In the Country where Nothing Happens,3.6019
14980,Kiss of Fire,3.6019
14981,Dali,3.6019
14982,Pump Up the Volume,3.6019
14983,Gokulathil Seethai: Tamil,3.6019
14984,Miss Evers' Boys,3.6019
14985,Jack Frost,3.6019
14986,Fleetwood Mac: Tango in the Night,3.6019
14987,The Dark Side of the Heart,3.6019
14988,The Stalker,3.6019
14989,A Night at the Roxbury,3.6019
14990,Il Grido,3.6019
14991,Goldfish Memory,3.6019
14992,Adventures of Batman & Robin: Poison Ivy/The Penguin,3.6019
14993,Punch-Drunk Love,3.6019
14994,The Twilight Zone: Vol. 1,3.6019
14995,NFL Films Super Bowl Collection: Super Bowl I-X,3.6019
14996,Midsomer Murders: Dark Autumn,3.6019
14997,Quai des Orfevres,3.6019
14998,Ranma 1/2: Ranma Forever: Vol. 2: The Depths of Despair,3.6019
14999,The Living Daylights,3.6019
15000,Bones,3.6019
15001,L'Avventura,3.6019
15002,MI-5: Vol. 1,3.6019
15003,Sudden Manhattan,3.6019
15004,Where the Boys Are,3.6019
15005,Tibetan Book of the Dead,3.6019
15006,A Life Less Ordinary,3.6019
15007,Lost in Space Forever,3.6019
15008,Niagara,3.6019
15009,Buffalo Bill and the Indians,3.6019
15010,Day of the Dead 2: Contagium,3.6019
15011,The Rescuers Down Under,3.6019
15012,The Day the Earth Caught Fire,3.6019
15013,The Bedroom Window,3.6019
15014,Cadfael: St. Peter's Fair,3.6019
15015,Kept,3.6019
15016,Sailor Moon SuperS,3.6019
15017,The Price of Milk,3.6019
15018,Atlantic City,3.6019
15019,The Party's Over,3.6019
15020,Super Troopers,3.6019
15021,Columbo: Season 1,3.6019
15022,Hanover Street,3.6019
15023,Blood Work,3.6019
15024,Saturday Night Live: The Best of Chris Rock,3.6019
15025,The Other Side of the Bed,3.6019
15026,Taken,3.6019
15027,The Big Kahuna,3.6019
15028,Geneshaft,3.6019
15029,Junior,3.6019
15030,Swann in Love,3.6019
15031,Best of The Muppet Show: George Burns / Bob Hope / Dom DeLuise,3.6019
15032,Kyo Kara Maoh: God Save Our King,3.6019
15033,True Crime,3.6019
15034,A Place Called Home,3.6019
15035,Project: ALF,3.6019
15036,Singles,3.6019
15037,Alien Lockdown,3.6019
15038,Alanis Morissette: Feast on Scraps,3.6019
15039,Powaqqatsi,3.6019
15040,Tron,3.6019
15041,Miss Marple: Collection 1,3.6019
15042,Tridev,3.6019
15043,Love Letters,3.6019
15044,Portland Street Blues,3.6019
15045,Running Out of Time,3.6019
15046,Beyond the Sea,3.6019
15047,Benny Hill: Golden Greats,3.6019
15048,Quiet Days in Hollywood,3.6019
15049,Fraggle Rock: Doin' Things That Doozers Do,3.6019
15050,Seven Signs of Christ's Return,3.6019
15051,Detroit Rock City,3.6019
15052,Maximum Velocity,3.6019
15053,Howling V / Howling VI: Double Feature,3.6019
15054,Father and Son,3.6019
15055,Jackie Brown: Collector's Series,3.6019
15056,A Touch of Class,3.6019
15057,Good Neighbors: Complete Final Series,3.6019
15058,Gargoyles,3.6019
15059,Warriors of Heaven and Earth,3.6019
15060,Big Jake,3.6019
15061,Lone Wolf McQuade,3.6019
15062,Virus,3.6019
15063,Best of Travels in Europe with Rick Steves: Spain & Portugal,3.6019
15064,The Children's Hour,3.6019
15065,Zelary,3.6019
15066,The Jewel of the Nile,3.6019
15067,The Twilight Zone: Vol. 29,3.6019
15068,Gilda,3.6019
15069,Ed Gein,3.6019
15070,China Strike Force,3.6019
15071,The Pawnbroker,3.6019
15072,Real Genius,3.6019
15073,The Musketeer,3.6019
15074,The Lathe of Heaven,3.6019
15075,Circle of Iron,3.6019
15076,Another 9 1/2 Weeks,3.6019
15077,Ed and His Dead Mother,3.6019
15078,A Double Life,3.6019
15079,The Missionary,3.6019
15080,Downtown Torpedoes,3.6019
15081,Frantic,3.6019
15082,Shower,3.6019
15083,Absolon,3.6019
15084,Above All Else: The Everest Dream,3.6019
15085,Time and Again,3.6019
15086,This Island Earth,3.6019
15087,Sealab 2021: Season 1,3.6019
15088,Outlaw Justice,3.6019
15089,The Brave Little Toaster to the Rescue,3.6019
15090,Saturday Night Live: Halloween,3.6019
15091,Popeye,3.6019
15092,Karen Voight: Slim Physique,3.6019
15093,Treasure Island,3.6019
15094,Hell's Gate 11:11,3.6019
15095,Requiem for Murder,3.6019
15096,Bucket of Blood,3.6019
15097,Deathwatch,3.6019
15098,Rachmaninov / Tchaikovsky: Arkadi Zenziper,3.6019
15099,Fushigi Yugi: The Mysterious Play,3.6019
15100,Cezanne: Three Colours Cezanne,3.6019
15101,Romeo + Juliet,3.6019
15102,Insomnia,3.6019
15103,The Hee Haw Collection: Vol. 2,3.6019
15104,Kohram,3.6019
15105,Belles on Their Toes,3.6019
15106,Samantha: An American Girl Holiday,3.6019
15107,Chillicothe,3.6019
15108,Charlie's Angels,3.6019
15109,The Prophecy 3: The Ascent,3.6019
15110,Bob & Carol & Ted & Alice,3.6019
15111,Saviour of the Soul,3.6019
15112,Excellent Cadavers,3.6019
15113,Masters of Poker: Annie Duke's Advanced Texas Hold 'em Secrets: How to Beat the Big Boys,3.6019
15114,Rhea Gall Force,3.6019
15115,The Rich Man's Wife,3.6019
15116,Independence Day: Bonus Material,3.6019
15117,Mutant X: Season 2,3.6019
15118,Saturday Night Live: Live from New York: The First 5 Years,3.6019
15119,Warlock,3.6019
15120,Delta Force 2: Operation Stranglehold,3.6019
15121,Stalingrad,3.6019
15122,Roaring Glory Warbirds: Vought F4U Corsair,3.6019
15123,Waiting,3.6019
15124,Big Brother 3,3.6019
15125,A Short Film About Love,3.6019
15126,Single White Female,3.6019
15127,America by Rail,3.6019
15128,Red Green's Hindsight is 20-20,3.6019
15129,Returner,3.6019
15130,The Tunnel,3.6019
15131,Baby Bach,3.6019
15132,Joe Cocker: Across From Midnight Tour,3.6019
15133,Lost Reality,3.6019
15134,Legends of the Fall,3.6019
15135,Life's Greatest Miracle: Nova,3.6019
15136,Underground Railroad,3.6019
15137,Sky High,3.6019
15138,Chopper Chicks in Zombietown,3.6019
15139,The Badge,3.6019
15140,Dragon Ball Z: Lord Slug,3.6019
15141,Hercules: The Legendary Journeys: Season 6,3.6019
15142,Ozzy Osbourne: Live at Budokan,3.6019
15143,Ichi the Killer,3.6019
15144,The Sword and the Sorcerer,3.6019
15145,Shatter Dead,3.6019
15146,In Old Chicago,3.6019
15147,Blood for Dracula,3.6019
15148,Ninja Checkmate,3.6019
15149,Red Green: Stuffed and Mounted 4,3.6019
15150,Hookers at the Point,3.6019
15151,A Bronx Tale,3.6019
15152,Inspector Morse 16: Second Time Around,3.6019
15153,Force 10 from Navarone,3.6019
15154,Mummy (Documentary),3.6019
15155,Gadjo Dilo,3.6019
15156,Star Trek: Deep Space Nine: Season 3,3.6019
15157,Nixon,3.6019
15158,10.5,3.6019
15159,Bad Girls: Season 1,3.6019
15160,Sesame Street: Elmopalooza!,3.6019
15161,World in the Balance: Nova,3.6019
15162,The Glass House,3.6019
15163,The Navigator,3.6019
15164,The Last Minute,3.6019
15165,Mr. Saturday Night,3.6019
15166,Tea with Mussolini,3.6019
15167,The Frighteners,3.6019
15168,Raising Cain,3.6019
15169,Babette's Feast,3.6019
15170,Latin Kings: A Street Gang Story,3.6019
15171,Funny About Love,3.6019
15172,Jacked Up,3.6019
15173,That Thing You Do!,3.6019
15174,Crunch: Fat Burning Dance Party,3.6019
15175,Issues 101,3.6019
15176,Children of a Metal God Trilogy,3.6019
15177,The Men,3.6019
15178,God's Army,3.6019
15179,The Day of the Wacko,3.6019
15180,Love Forbidden,3.6019
15181,The Singing Detective,3.6019
15182,The Naked Jungle,3.6019
15183,Safe Conduct,3.6019
15184,Omen IV: The Awakening,3.6019
15185,Lupin the 3rd: The Secret of Twilight Gemini,3.6019
15186,The Best of He-Man and the Masters of the Universe,3.6019
15187,Running on Empty,3.6019
15188,Red Hot Chili Peppers: Funky Monks,3.6019
15189,Space Battleship Yamato: The Movie,3.6019
15190,Death of a Salesman,3.6019
15191,Cartoon Noir,3.6019
15192,Dead Doll,3.6019
15193,Hunting Humans,3.6019
15194,Tour of Duty: Season 1,3.6019
15195,American Dreamer,3.6019
15196,Slayers Next DVD Collection,3.6019
15197,Attack of the 60 Foot Centerfold,3.6019
15198,Night Train to Terror,3.6019
15199,Romper Stomper,3.6019
15200,The Home Front,3.6019
15201,Arna's Children,3.6019
15202,Legend of the Dragon Kings: Under Fire,3.6019
15203,QB VII,3.6019
15204,Beast City,3.6019
15205,Dancing at the Blue Iguana,3.6019
15206,Airwolf: Season 1,3.6019
15207,Just for You / Here Comes the Groom,3.6019
15208,Strangers with Candy: Season 1,3.6019
15209,Doctor Who: The Tomb of the Cybermen,3.6019
15210,Snow Falling on Cedars,3.6019
15211,The Life,3.6019
15212,Dog Training the John Fisher Way,3.6019
15213,Eddie Izzard: Circle,3.6019
15214,Jakob the Liar,3.6019
15215,Coogan's Bluff,3.6019
15216,Best Friends,3.6019
15217,Pajama Party,3.6019
15218,The Harryhausen Chronicles,3.6019
15219,Foyle's War: Series 1,3.6019
15220,Arabian Nights,3.6019
15221,Freeway,3.6019
15222,Be Cool,3.6019
15223,Afghan Stories,3.6019
15224,Personal Velocity,3.6019
15225,In the Name of the Father,3.6019
15226,I Stand Alone,3.6019
15227,Strayed,3.6019
15228,Zaion: I Wish You Were Here,3.6019
15229,Orange County,3.6019
15230,The War of the Roses,3.6019
15231,Dr. Seuss: The Lorax,3.6019
15232,Astro Zombies,3.6019
15233,She Wore a Yellow Ribbon,3.6019
15234,Divan,3.6019
15235,Todd Rundgren: Live in San Francisco,3.6019
15236,Kaal,3.6019
15237,Big Wars,3.6019
15238,Primus: Animals Should Not Try to Act Like People,3.6019
15239,Absolutely Fabulous: Absolutely Special,3.6019
15240,Three O'Clock High,3.6019
15241,Batman the Animated Series: Vol. 1,3.6019
15242,Nights of Cabiria,3.6019
15243,Kevin James: Sweat the Small Stuff,3.6019
15244,The Kids in the Hall: Season 3,3.6019
15245,Three's Company: Season 1,3.6019
15246,Evgeny Kissin: The Gift of Music,3.6019
15247,The Red Violin,3.6019
15248,Slackers,3.6019
15249,Knight Moves,3.6019
15250,When Love Comes,3.6019
15251,The World of Drunken Master,3.6019
15252,Denise Austin: Shrink Your Female Fat Zones,3.6019
15253,Sharpe 3: Sharpe's Company,3.6019
15254,National Lampoon's Gold Diggers,3.6019
15255,The Endless Summer,3.6019
15256,East Is East,3.6019
15257,Adventures in Babysitting,3.6019
15258,Sergeant Cribb: Set 1,3.6019
15259,Sweet Hearts Dance,3.6019
15260,The Wolf Man / Frankenstein Meets the Wolf Man: The Legacy Collection,3.6019
15261,They Live,3.6019
15262,Iron Maiden: The Early Days,3.6019
15263,Metallica: Some Kind of Monster: Bonus Material,3.6019
15264,The Simple Life: Season 2,3.6019
15265,The Rescuers,3.6019
15266,UFC 50: Ultimate Fighting Championship: The War of '04,3.6019
15267,Kindred: The Embraced: The Complete Vampire Collection,3.6019
15268,Ronald Reagan: A Legacy Remembered,3.6019
15269,King of Comedy,3.6019
15270,Kiss Me Kate,3.6019
15271,Horatio Hornblower: The New Adventures,3.6019
15272,Who's the Boss?: Season 1,3.6019
15273,The Glass Shield,3.6019
15274,In Desert and Wilderness,3.6019
15275,Popi,3.6019
15276,Fatal Attraction,3.6019
15277,The Road,3.6019
15278,Big Night,3.6019
15279,Overnight Delivery,3.6019
15280,Power of One,3.6019
15281,Kill Me Again,3.6019
15282,The Bridge on the River Kwai,3.6019
15283,Trapped in Paradise,3.6019
15284,The Dreamlife of Angels,3.6019
15285,Made for Each Other,3.6019
15286,Dead Like Me: Season 2,3.6019
15287,The Outer Limits: The New Series: Time Travel and Infinity,3.6019
15288,Rancid Aluminum,3.6019
15289,Jane Street,3.6019
15290,New Best Friend,3.6019
15291,Reversal,3.6019
15292,Su Excelencia,3.6019
15293,Lost Reality 2: More of the Worst,3.6019
15294,The Surge,3.6019
15295,Primary Colors,3.6019
15296,The Life of Leonardo Da Vinci,3.6019
15297,The John Wayne Collection: Vol. 2: Riders of Destiny / The Star Packer,3.6019
15298,Straight Up: Helicopters in Action: IMAX,3.6019
15299,Friday the 13th: Part 5: A New Beginning,3.6019
15300,Mussolini and I,3.6019
15301,Postmen in the Mountains,3.6019
15302,Son of Dracula / House of Dracula,3.6019
15303,It's Pat: The Movie,3.6019
15304,The Life of David Gale,3.6019
15305,Scarlet Diva,3.6019
15306,Alaska: Spirit of the Wild: IMAX,3.6019
15307,Poor White Trash,3.6019
15308,P.D. James: Unnatural Causes,3.6019
15309,The Creeps,3.6019
15310,Doctor Who: Lost in Time: The William Hartnell Years,3.6019
15311,Running Out of Time 2,3.6019
15312,Benji,3.6019
15313,Queer as Folk: Season 4,3.6019
15314,Android Kikaider,3.6019
15315,Hidden Fortress,3.6019
15316,The Long Riders,3.6019
15317,The Hunchback of Notre Dame,3.6019
15318,In Search of Ancient Ireland,3.6019
15319,Piranha II: The Spawning,3.6019
15320,The Andy Griffith Show: Vol 2: The Big House / A Wife for Andy,3.6019
15321,Dirty Dancing: Havana Nights,3.6019
15322,Official 2002 Stanley Cup Championship: Detroit Red Wings,3.6019
15323,Bear in the Big Blue House: Sleepy Time,3.6019
15324,James Dean,3.6019
15325,Colorful!,3.6019
15326,Panda! Go Panda!,3.6019
15327,Is Wal-Mart Good for America?: Frontline,3.6019
15328,Infernal Affairs,3.6019
15329,Lucky,3.6019
15330,Before Sunrise,3.6019
15331,Saikano,3.6019
15332,French & Saunders: At the Movies,3.6019
15333,The Solid Gold Cadillac,3.6019
15334,Scary Movie,3.6019
15335,Direct Action,3.6019
15336,Bats,3.6019
15337,Onegin,3.6019
15338,Pornografia,3.6019
15339,Dead Leaves,3.6019
15340,Glory Daze,3.6019
15341,Ash Wednesday,3.6019
15342,Punch-Drunk Love: Bonus Material,3.6019
15343,Blade,3.6019
15344,Die Another Day,3.6019
15345,The Ipcress File,3.6019
15346,Havana,3.6019
15347,The Driver,3.6017006521244808
15348,Sharpe 12: Sharpe's Revenge,3.6014359454929954
15349,Journey to the Center of the Earth,3.6012177115785104
15350,For Keeps,3.601134765358702
15351,Identity,3.601051466446653
15352,The Mirror Has Two Faces,3.600994307073832
15353,Harold and Kumar Go to White Castle,3.6008995985373144
15354,Voltage Fighter Gowcaizer,3.6008995232416137
15355,Talk Radio,3.6008944774819494
15356,Quest for Fire,3.600792901896301
15357,Training Day,3.60074592684835
15358,Very Best of Cher: The Video Hits Collection,3.6006989932801012
15359,Gigantic: A Tale of Two Johns,3.6006391402058275
15360,Amarcord,3.600599759652043
15361,The Butcher,3.6005608035571157
15362,Naked Gun 2 1/2: The Smell of Fear,3.6005371954462064
15363,3-2-1 Penguins: The Doom Funnel Rescue,3.6004363526128254
15364,America's Next Top Model: Cycle 1,3.600223332702562
15365,Dream Theater: Live at Budokan,3.6000067859007268
15366,From Hell: Bonus Material,3.599954978390202
15367,Alien: Resurrection: Collector's Edition: Bonus Material,3.599947530598356
15368,I Want to Live!,3.599707082170321
15369,Muriel's Wedding,3.5996196512869196
15370,National Geographic: Beyond the Movie: The Lord of the Rings,3.5996010280139346
15371,Legend of Speed,3.5994926569410985
15372,Hitler's Lost Sub: Nova,3.5990021264283905
15373,Summer of the Monkeys,3.5989408628853803
15374,The Hunchback of Notre Dame,3.598849276561458
15375,Catherine Cookson's: The Secret,3.598606791231307
15376,I Think I Do,3.598492790717598
15377,White Squall,3.5983551418610196
15378,Mighty Quinn,3.5981604756567047
15379,Broken Blossoms,3.5978697178170163
15380,Life Is to Whistle,3.5978334242613914
15381,The Villain,3.5977021265857165
15382,Tuck Everlasting,3.5973015855525428
15383,Pitcher and the Pin-Up,3.5972629835929943
15384,One False Move,3.5969857576562383
15385,WWE: The Great American Bash,3.596467814190161
15386,Classic Cartoon Favorites: Starring Donald,3.596311642646186
15387,The Gate,3.5947316758657992
15388,In His Life: The John Lennon Story,3.594449031779444
15389,Pocahontas,3.5943598035246023
15390,D.A.R.Y.L.,3.594236485861467
15391,Hammer House of Horror,3.5941981693342933
15392,A Love Song for Bobby Long,3.5941466603000203
15393,Happiness,3.5939790794145163
15394,Les Vampires,3.5938007060850277
15395,A Fine Romance: Set 2,3.593613349482844
15396,The Knights Templar,3.593549138095411
15397,Doctor Who: Vengeance on Varos,3.5935285651213356
15398,Blue Planet: IMAX,3.593505361703458
15399,Taxi: Season 1,3.593397006175896
15400,Roughnecks: The Starship Troopers Chronicles: The Homefront Campaign,3.5925283634175913
15401,The Pirate Movie,3.592327035431181
15402,Fantasia 2000,3.591452682107904
15403,My Favorite Martian #1,3.591348648075118
15404,Love Hina,3.5913082482078114
15405,Ram Dass: Fierce Grace,3.591181491998963
15406,Dead or Alive Final,3.591092461617022
15407,Saturday the 14th,3.591042615575192
15408,Brother Bear (Theatrical Widescreen Version),3.5910072155577515
15409,Nomads,3.5909924271131395
15410,Forbidden Zone,3.5897402692342855
15411,Pink Floyd: Live at Pompeii: Director's Cut,3.589721484878541
15412,The Others,3.5895965494512136
