,Unnamed: 0,Cust_Id,Rating,Movie_Id
36280422,24421,1161668,2,6449
10804384,7944,404949,4,2114
17776918,4346,901648,4,3408
14324040,5311,559622,3,2779
68830857,12709,532230,4,12493
40820094,52932,1652249,5,7233
74625100,1180,1080872,3,13512
50428996,21232,2273211,3,9110
569978,1542,1459994,3,171
75529705,86111,1683881,3,13651
55731494,25031,1555203,3,10170
5346295,2430,2425137,3,1092
63306087,61976,1230759,5,11521
50756250,38163,642741,3,9170
832765,15972,2175377,1,197
17006795,100334,1157338,3,3282
65900353,6861,2504361,5,12074
49317001,4150,2039523,5,8872
36280273,24272,1121577,4,6449
12493641,69438,2397056,3,2391
52389441,8997,429876,3,9525
58318284,258,1034156,3,10721
78257219,782,1177203,2,14218
48936115,21401,2540809,1,8809
91950761,69103,2564688,4,16339
59065322,3822,2346644,4,10848
41561740,546,87328,3,7354
70246828,82602,2628370,5,12732
26775769,82274,1680282,3,4972
72519514,6806,1012199,4,13087
70880428,15075,133213,3,12862
983717,16283,1707541,4,223
10612720,28732,1415378,5,2095
54825306,2525,1442150,3,10022
86998743,17465,111967,2,15449
11657269,13678,2557142,4,2209
63483758,175,2278186,5,11564
61112153,10043,779765,3,11165
76898947,30116,2057603,4,13959
69302265,22695,1746816,3,12560
67110627,24554,704279,2,12238
11618198,57409,1405342,3,2200
52002612,6738,785769,5,9438
31600547,26610,2574128,2,5775
46769500,79668,1529701,3,8387
77149252,23798,1479323,5,14042
24329885,19507,2232563,4,4570
2621414,21574,769193,4,482
45109500,12924,2623753,4,8019
43956574,8636,1295898,5,7757
84072808,69946,1433227,4,14999
47308252,9130,2433993,2,8525
17789767,9300,2495164,2,3414
31271359,5682,490259,3,5710
24248501,67717,308485,4,4545
87855279,144355,2197547,3,15582
68353701,7229,2593428,4,12435
56267112,28039,1768863,4,10275
6304347,100780,272222,4,1220
56970186,91287,2597691,3,10378
5927529,5126,2534367,4,1174
32068937,9049,1821474,3,5837
95698423,120696,567560,4,16954
54818514,4721,472651,2,10019
35731636,9151,743598,2,6362
91421625,638,1792741,3,16264
10158643,2590,2293692,3,1972
74133027,6562,2544282,5,13437
3389098,784,1443906,3,641
46462738,13242,2443526,5,8339
23581409,39338,757333,3,4402
28330171,9213,5720,3,5227
15702628,20973,2560280,3,3058
66569032,45477,288834,4,12161
86608935,73915,2525117,5,15394
65497088,9998,1666742,2,12014
21669080,11816,2240776,1,4080
42567170,5826,1471282,2,7534
3466275,2494,1802979,4,660
93383728,39244,2167276,5,16552
11700059,5900,2392799,3,2212
88878620,764,2258984,5,15797
55359388,45497,825563,4,10123
3286204,70473,1842617,4,607
53527883,6918,1909606,2,9741
78778200,9267,480083,3,14302
53858694,876,1474084,3,9798
2255925,1676,1741182,3,426
640937,63562,559773,4,175
89895533,3320,1607747,4,15975
71795257,3451,2126435,3,12988
7863611,3534,2559843,4,1578
12063009,55277,916138,4,2342
49064356,32349,2350962,5,8832
31786539,11039,2634891,5,5793
38690353,23451,2255323,3,6860
38574889,9487,1989259,4,6859
88703230,4259,704342,5,15769
60223147,20670,804383,3,11064
133738,40940,1151711,3,30
16128162,9910,1602119,4,3138
75015101,39624,11109,4,13582
40007690,62752,1301045,5,7057
53667146,109516,2302065,3,9756
47154080,818,1816598,4,8471
75988196,13436,2043732,2,13748
3351542,5618,2472076,3,629
72443155,135100,677585,5,13081
42907929,2720,1821740,5,7617
73613221,101663,2282397,5,13359
75908537,105794,1437640,2,13728
71149699,4400,2413320,4,12894
90428674,3428,1085230,4,16113
66426848,67855,476739,5,12155
100089585,14685,1020314,2,17671
91425949,798,648641,5,16265
85029717,63916,2488389,4,15116
73156461,46569,2042526,5,13255
56234334,11946,779377,4,10274
28401406,19855,2185254,4,5239
86160273,21952,2359652,3,15339
18635324,248,900763,2,3579
29180941,4249,498748,4,5342
4541055,64227,1299887,4,886
74846923,9515,2344603,3,13555
90757815,35075,600216,4,16147
46719837,30005,1304235,3,8387
64162698,1424,358544,5,11696
17337062,21432,262231,2,3333
24491081,23366,36319,3,4590
90946892,4720,750304,5,16185
13613810,34521,1510700,4,2594
68027795,42128,2527198,2,12343
49963169,10035,885358,4,9003
65813636,10544,290563,5,12056
72322931,14876,1947828,5,13081
55683725,89506,1071153,3,10168
6150994,42708,2186820,4,1202
75256007,88698,1364970,3,13614
97209871,6416,2604057,3,17181
72266417,2201,1136529,4,13074
4456522,22067,2284160,5,872
26196421,5040,668669,5,4876
1899453,17969,446832,3,353
92420824,19154,266203,4,16384
34792969,1821,948572,3,6237
52828072,2817,317108,2,9617
37979069,31,1959886,4,6747
89680947,73142,1659075,4,15922
69062809,30104,2222815,4,12501
9936958,120,2130316,4,1930
20590716,22422,874011,5,3905
54775850,22,1828740,2,9994
1372465,27033,696047,3,295
5891916,168,1457139,5,1155
55516787,6668,1426710,5,10158
26014693,5860,854059,5,4843
25784245,5285,325086,4,4789
64665428,23161,600819,5,11812
98510467,1577,341014,2,17387
7733262,2747,314057,4,1552
57989600,60409,2322037,1,10607
43326992,10802,1015622,3,7635
57916570,575,1797283,5,10600
39691062,347,639533,3,7006
61627725,3620,1782775,2,11219
12355265,11654,1391586,3,2376
31675695,13293,2361532,4,5787
73743707,6742,2349410,4,13391
98622094,5101,1913121,3,17405
48185477,8139,923431,4,8679
20580930,12636,1068681,2,3905
65971803,4958,1893187,5,12075
91379798,1418,1378748,3,16260
82355413,32641,1444951,4,14712
81192555,5268,2472195,5,14590
9315232,1020,1402912,3,1843
95540065,23835,427967,3,16948
75116816,2224,1437440,3,13594
67272191,193,1328723,3,12275
97018281,61218,2277053,4,17169
46147221,24620,330677,3,8301
40022635,226,1931058,3,7060
3683835,15301,1873131,4,708
83402382,3971,810762,3,14909
86723927,28652,2194597,4,15421
30416971,33526,2485958,5,5561
59168003,21871,2211752,2,10886
11832547,5735,2411618,1,2284
57944850,15659,1576948,5,10607
67010785,79663,2635275,5,12232
35256563,143312,1456336,4,6287
62327232,99540,2117411,4,11314
82495368,34663,935907,1,14718
42702518,2814,2433649,4,7584
72051188,94290,1819881,4,13050
91142869,4015,279607,3,16236
98610596,2727,2318004,3,17402
67193887,47071,1412848,3,12244
7535363,31515,79553,3,1509
34657008,26303,915673,4,6221
86298103,6561,1950813,3,15366
51962072,499,66109,5,9432
27843428,2369,826151,3,5149
88179781,572,1158076,3,15686
76123977,83150,1454400,3,13763
54339800,1275,1637213,4,9888
76129819,88992,2151636,3,13763
84606422,7079,862465,3,15078
59318425,52649,2100203,3,10906
29585884,15456,1537366,4,5414
42257625,22126,1872391,4,7509
90383802,7033,1744075,5,16083
80625966,10404,263243,5,14533
60564468,60346,880049,5,11089
24132244,11892,1528680,3,4520
24486680,18965,825996,5,4590
66716466,6215,2309074,2,12184
19619108,4320,164882,4,3742
72452235,144180,1643060,4,13081
35095097,9016,1048633,4,6281
90479867,54621,280176,4,16113
3672436,3902,564603,3,708
38995947,31660,58574,4,6931
8930918,4017,1580527,4,1788
27168624,19154,437578,3,5050
46248654,7103,2295555,3,8325
7219735,8965,224702,4,1435
55120146,30799,2249534,4,10078
87498031,24822,2613340,3,15540
22259386,7014,1589349,4,4219
12578932,4363,1125596,4,2400
60410578,42683,1478875,1,11077
68286552,1095,1121526,5,12400
88224022,9009,2170255,4,15700
77573684,57583,30661,4,14109
382055,1232,918598,3,111
27216139,42529,2077008,2,5054
60870179,20301,2227333,3,11149
50633930,18829,1698957,4,9144
42063461,10030,988447,4,7430
11060989,11556,40097,4,2152
78867096,46732,1604313,3,14312
47901781,1375,1005572,2,8637
45270749,7431,1067246,4,8079
61714775,6555,479744,4,11242
48156306,979,244692,5,8677
82360223,37451,2600169,3,14712
55028124,1765,2448946,3,10044
65269081,6195,2607455,5,11926
26781327,87832,2131094,3,4972
66682879,16427,827161,4,12172
22648157,2368,1939739,4,4290
35267367,154116,1438768,4,6287
66064515,69217,2441862,3,12084
6273461,69894,2349365,5,1220
58048063,23148,1737201,5,10620
32803728,9344,2446939,3,5946
44680494,10259,1831031,4,7922
98327717,44429,1392664,4,17355
94987683,36118,2081450,4,16879
18478476,15554,811307,3,3538
91274968,85551,1846906,3,16242
18494105,31183,1207232,4,3538
65720972,56438,1261985,4,12047
85979489,3290,339197,3,15257
19365563,15908,1456883,4,3684
83145142,37498,2011262,2,14856
66921781,826,866323,4,12226
14217597,52579,2166515,4,2743
16719474,10812,2572361,3,3254
4094387,41395,1557206,5,788
42613817,5656,546475,3,7545
21291356,120809,1226296,5,3962
42025162,343,2495094,3,7419
65050849,21572,1333220,4,11886
12870614,126476,1399036,5,2452
61093593,30998,2558268,4,11164
32811294,16910,781370,4,5946
94288415,3092,2212914,4,16734
7121838,28260,641336,3,1428
67234328,4187,924946,5,12255
70608213,8535,1253877,4,12799
66954334,23212,1709314,3,12232
47693638,9518,2511429,5,8603
29736772,14798,1124368,2,5448
81298893,10138,901402,5,14601
82797540,79,847322,3,14764
33781453,34486,1927235,2,6099
4234192,148,1187183,1,808
76627888,12874,2351933,5,13887
87824002,113078,249904,5,15582
49572730,10856,2307586,3,8915
43933333,10849,1713439,3,7755
49453728,30883,92992,4,8904
41340908,2066,440793,5,7302
47242946,13945,555613,3,8512
4484589,7761,1370255,4,886
79383865,20483,288326,1,14364
29789323,7583,1662940,4,5472
37600843,104786,572360,3,6692
59944199,95235,2330857,5,11022
12668376,27513,1155450,4,2430
98848379,11614,337772,5,17441
84012010,9148,362279,2,14999
6627089,31887,2409816,5,1305
242115,6281,228569,4,46
6378488,403,1153492,2,1249
46827059,9804,716806,4,8393
39062472,2760,1376007,4,6942
25770869,451,272184,4,4783
64153449,126,792568,4,11688
67428802,84846,109079,5,12293
39403405,152637,983674,4,6972
50211283,29024,2293160,1,9051
71578572,3469,2056633,4,12945
53701687,11699,1111007,3,9757
70523631,68671,1577093,5,12785
55754182,47719,1697256,5,10170
18185874,9287,147428,4,3463
99099191,69755,199984,4,17479
74879157,1929,1753346,3,13561
10606375,22387,2039521,3,2095
29275526,1080,2146869,4,5351
13724710,85301,146239,4,2612
21803670,19653,4752,1,4123
16065233,11996,2458121,4,3113
65647321,71805,2347696,5,12034
3763161,646,1239681,4,720
92035909,3557,1714765,2,16344
76329753,5308,745507,4,13810
12126777,1414,1352458,3,2352
14066143,42554,2389232,5,2699
98306202,22914,307301,4,17355
79753775,16528,2179081,3,14403
5553533,83610,1559167,5,1110
68417729,71257,1309508,4,12435
88534586,75564,2190324,4,15755
18796260,6253,2127755,3,3610
18623361,3624,1955660,3,3571
69869138,71925,2633226,5,12672
39534439,351,2465236,3,6976
41702184,84,821329,3,7368
58181452,1224,1008039,4,10657
80623037,7475,1990362,5,14533
79192715,2815,2332688,5,14328
6567722,3985,382577,4,1295
47119322,28662,548256,3,8467
1790136,26415,663678,5,331
53538127,17162,1021635,4,9741
64639624,1538,398478,1,11811
95236391,2227,1683322,5,16891
98226933,57023,1045677,4,17339
13172945,1616,1443679,1,2495
52106917,285,1853136,3,9461
36822400,117,2082857,5,6519
58488704,5813,224252,4,10736
32228439,60468,744465,3,5862
83841327,26739,1939158,5,14961
84847393,89538,1783614,3,15107
82865987,26258,1979488,3,14780
96100057,20935,594966,2,17031
41943600,6903,615198,3,7404
38026678,33702,1930074,1,6760
97205222,1767,410774,4,17181
8318605,461,1752054,2,1659
41626340,11807,1708298,1,7363
86626366,91346,1962994,4,15394
9789093,101914,1479273,4,1905
18181274,4687,2215193,3,3463
19353963,4308,2308722,3,3684
15875159,2376,324887,4,3093
62914091,21956,1221986,4,11443
97653772,29665,2226776,4,17295
44448319,23730,678798,4,7879
28647361,51437,445930,4,5293
64267479,5078,224582,3,11717
95436595,59169,479087,5,16922
34329388,39878,503480,4,6196
31640108,11119,80697,5,5778
2900296,516,2166896,3,534
9164512,37,2117456,4,1805
46455697,6201,277873,4,8339
81952144,6527,1605698,4,14667
989794,22360,740495,5,223
87029478,885,1360224,2,15454
17387925,72295,1166323,4,3333
44478733,15065,1051707,1,7882
1054195,34880,1988679,3,241
49983221,97,823407,2,9009
81614128,36,1880037,5,14642
47879004,59117,2536071,4,8636
60677927,1118,2186676,1,11099
17491591,1761,313962,5,3364
49222232,52125,1935217,2,8846
37930448,15030,1461459,4,6739
25054717,2263,759651,2,4670
62722632,13150,2300264,5,11398
58181072,844,1547524,2,10657
29311506,25585,1329642,4,5360
4443975,9520,2160011,3,872
73775186,38221,1704966,3,13391
78889231,68867,402437,3,14312
39044154,79867,136477,3,6931
67017222,86100,691774,4,12232
37996060,3084,2059937,5,6760
62787604,8242,466763,5,11400
58493976,2832,814376,2,10739
89986579,2966,2033654,5,16006
1719998,49581,1889706,3,329
54008465,58598,590667,5,9818
15034883,11190,539483,5,2890
20600386,32092,865331,4,3905
60617857,113735,2254890,3,11089
88046537,72518,2585319,5,15646
95116096,20102,1139278,4,16882
82404977,82205,1197493,4,14712
90023894,28982,2212731,2,16008
58421467,68539,2552032,4,10730
78815120,976,705296,5,14307
43954261,6323,650794,3,7757
61616346,4835,1397843,5,11218
58882475,35695,1202799,4,10820
77540318,24217,2043457,5,14109
93889532,31612,483056,5,16668
980761,13327,1188784,4,223
2934045,11102,2221229,4,550
42679168,1907,1181035,4,7569
55856081,2080,2313162,3,10198
46472429,22933,379677,5,8339
48692929,34556,1782775,2,8782
67511136,51961,2261465,1,12299
48966631,6553,283381,5,8818
7162597,69019,2045343,3,1428
54948407,42095,2088667,5,10042
35135890,22639,2299700,3,6287
5982029,1573,803945,3,1180
28167799,16062,295485,2,5191
95970448,23820,424379,1,17002
51223605,26318,2129787,5,9254
34058661,71901,1332405,3,6134
74264367,22702,2382845,4,13462
72198757,31,187896,4,13057
23968720,19372,414577,4,4479
53971991,22124,1509686,3,9818
77228724,8227,275295,4,14050
32106504,2476,621373,3,5845
2888972,25669,128300,3,528
96872023,63146,2177678,4,17157
72479333,24042,2450138,3,13082
98304839,21551,241073,3,17355
36125527,10466,535505,5,6428
49309179,787,1087416,1,8869
60354040,151563,642081,5,11064
9719076,31897,2543952,3,1905
40088709,2186,2500894,4,7070
54228036,27707,1408249,3,9882
54114466,1280,116838,2,9849
2373673,4770,1819643,4,457
14208354,43336,620748,4,2743
89384446,28992,208022,4,15887
21760227,12131,263361,3,4109
32080505,1023,2393834,3,5840
93884541,26621,3290,4,16668
44068987,390,779635,3,7769
53860247,2429,2571175,3,9798
19140606,26043,2394211,2,3638
82062963,51626,7402,4,14670
37824380,65321,1208343,5,6720
3670462,1928,166205,3,708
79395094,31712,1742069,3,14364
19430297,2391,2078996,3,3703
13239069,35699,335938,2,2499
72419356,111301,22501,4,13081
82264493,13793,2420828,4,14698
59383607,18026,498773,3,10921
50159196,48705,2187053,4,9049
16057425,4188,1546731,4,3113
42707159,3952,23421,4,7586
86947971,2257,1452809,3,15443
23262861,81371,1699838,5,4356
50578956,61,829326,4,9132
54519629,21579,714349,2,9940
44180845,31096,1811252,5,7786
57052895,573,2333763,3,10407
13140787,3426,1018033,3,2475
68780249,51110,2597161,3,12476
48738338,79965,151849,5,8782
99414970,7366,1230390,3,17537
63213551,7595,261966,2,11495
8892372,14957,2409611,1,1770
23343220,14248,2092517,3,4369
7228116,17346,2507769,5,1435
25055053,2599,1033341,2,4670
80859862,8706,1620113,5,14550
56172350,3542,966478,3,10246
93680053,1452,1954597,3,16616
11232783,20753,1136724,2,2153
6925495,295,872377,4,1375
80939679,88523,200237,5,14550
9036138,76770,1846132,5,1798
53821476,12946,572087,3,9785
46614594,6530,1953402,5,8379
6991605,20703,1509576,2,1406
15539080,42955,362888,4,2992
14423834,63479,2329550,2,2782
34161172,386,1074020,1,6160
59774694,726,1051728,4,10993
30174505,9737,520429,2,5516
27349562,231,115422,4,5059
32779767,89618,1838856,3,5939
67199091,52275,1785212,3,12244
20510494,24372,137028,4,3893
63187208,71770,2631260,5,11490
13373805,19700,1790148,4,2554
47277205,1875,701899,4,8524
73485267,12023,1841327,3,13342
89643120,35315,917722,5,15922
40504236,2193,1300107,3,7193
46750638,60806,1138354,4,8387
30173320,8552,1353454,4,5516
47273161,383,1174652,2,8523
62900023,7888,2390444,5,11443
59690244,9634,1340602,5,10970
94505216,98126,2333050,5,16765
85653868,45980,2376563,5,15205
73755102,18137,1813272,5,13391
27644002,4895,1694916,3,5103
88679634,43120,349690,3,15764
86558407,23387,2215970,4,15394
79924030,498,1072699,1,14411
80608971,15376,1323757,3,14531
50049629,3003,612111,2,9037
53978226,28359,1433564,3,9818
46410597,16326,288599,4,8334
46014594,2771,565510,3,8277
887212,70419,622994,4,197
3379699,10593,2610660,4,636
923727,25480,1387494,2,199
75254875,87566,2200312,4,13614
27822636,25373,350971,4,5137
11742121,920,293360,1,2243
36707356,8262,1474480,3,6500
97242556,6187,150622,4,17189
56690462,95114,1918020,4,10359
79740022,2775,2530409,4,14403
22926049,53837,1847910,3,4315
85504220,11508,1940067,4,15163
19608324,883,1862392,3,3740
832848,16055,2238242,3,197
2477735,108832,166881,4,457
59991808,371,1384386,3,11035
80405558,13691,2356870,3,14484
14493021,132666,1770185,5,2782
78493748,130932,1279501,5,14240
79707029,18228,497996,4,14391
64969881,34343,1206401,5,11859
20542166,6508,1809923,5,3900
23875973,36019,2549546,4,4472
46504835,3825,1734231,4,8357
17587749,75758,1957476,4,3368
7185321,91743,918761,3,1428
1937208,33102,1025498,3,357
11974516,2229,2468149,4,2332
87430789,25348,1074428,3,15531
60136960,17865,472225,5,11047
5184635,2056,2226365,3,1050
1087887,13341,770903,3,252
26973089,117044,1822137,3,4996
57329568,13259,476695,4,10446
60312597,110120,818899,4,11064
61468934,11516,2322440,5,11198
1572151,8927,2145441,4,313
4868601,13014,1998360,3,985
81628406,14314,380767,4,14642
17421504,1081,2631102,4,3347
11019932,14367,2226525,4,2139
43575786,13678,143113,4,7683
93807264,8816,1775214,3,16641
12867547,123409,2184647,1,2452
22344757,5802,186700,4,4247
53266004,20825,1630782,4,9685
33537135,59730,1594263,1,6042
51202754,5467,1538923,4,9254
14112486,1127,2426754,5,2731
49658652,16497,1408110,1,8928
64575964,102590,1795694,5,11781
78112275,5418,1493697,3,14209
61696432,16652,1201979,4,11234
49674381,2676,388421,3,8930
87705745,26568,2175125,3,15578
61101020,38425,188613,4,11164
22168349,1504,283345,3,4197
87930912,1831,578191,3,15619
75183476,16167,1851085,3,13614
40635302,2962,792713,5,7219
91743208,4960,1563935,1,16302
93085058,2134,1161710,3,16479
35801445,2301,2039684,5,6370
40036556,5361,264047,2,7064
43645445,7467,129487,1,7701
24789909,118012,1742543,4,4640
23253858,72368,389161,4,4356
31054403,21341,1368932,4,5656
1565473,2249,2520473,3,313
21785001,984,498369,3,4123
76537888,31935,2580484,5,13856
98881965,45200,2241988,3,17441
85444738,51441,2162287,5,15156
8654476,56598,582631,1,1719
98816287,49279,1787940,3,17431
71732247,6757,1449738,3,12974
6534925,12322,916367,4,1289
76075242,34415,2057113,3,13763
95295145,39546,2203811,3,16901
21837697,53680,1045886,3,4123
82364676,41904,753485,4,14712
40066761,26609,1672832,1,7067
83207198,4477,1907179,4,14869
38368,6932,567198,2,18
81400022,49578,991798,5,14606
24479624,11909,1405746,4,4590
88459464,442,366216,3,15755
97386660,44681,1428844,4,17215
8643591,45713,662949,3,1719
42662488,10039,64120,4,7563
15265696,30685,846381,5,2922
19772942,736,2080855,2,3782
48111725,96,269279,4,8655
71482451,113059,1402560,5,12918
91109720,34209,579259,4,16223
58833736,11718,2283117,3,10809
92636335,6427,745238,3,16406
64468564,14352,1401974,3,11775
98346073,62785,1493790,4,17355
59546972,30914,1386087,4,10947
20219008,60153,175433,3,3860
60108502,101362,2016554,4,11040
99442985,2953,1991053,4,17541
48348607,9478,2425662,5,8717
11472577,27467,2375364,1,2186
13237626,34256,1854251,4,2499
39727429,8754,1459753,3,7019
30278435,10330,2318403,3,5538
88479600,20578,2136742,4,15755
87233614,46621,370941,5,15472
86797097,26683,1053581,3,15425
6802793,17915,2547321,5,1324
93588839,28924,501211,3,16604
30262654,6794,2055508,5,5530
78683010,27903,919726,4,14280
88777985,3119,2319059,3,15788
35960014,135450,729935,3,6386
56942219,63320,2144761,3,10378
77556713,40612,1461221,4,14109
20218696,59841,982766,3,3860
39726680,8005,308823,3,7019
88489540,30518,1367569,5,15755
65145554,12834,475475,5,11903
35211558,98307,318734,3,6287
21547990,87304,1445515,2,4043
99844417,7383,707166,3,17622
66032809,37511,2259548,1,12084
31826303,50803,2413121,4,5793
86936459,15297,1214432,3,15440
56037906,6879,1437156,3,10230
96577257,28559,560801,2,17134
82894755,55026,2165800,4,14780
37455473,2225,1757577,2,6677
47828748,8861,1159363,2,8636
25262200,37647,1653741,4,4697
80268069,20190,658633,3,14476
7149648,56070,406311,3,1428
74476731,5384,1400146,4,13486
55512031,1912,452480,3,10158
88200021,19295,39600,4,15689
40293245,34884,723110,4,7155
65203405,9963,1088217,3,11909
51552028,74644,1731728,4,9340
37124045,22989,2188471,4,6599
82867659,27930,110972,3,14780
66768285,24126,1744121,2,12186
72651574,61795,600411,2,13102
79871171,79781,2258805,4,14410
44772848,35358,23047,3,7937
66881695,10255,1778415,4,12221
12782997,38859,1141327,4,2452
67927106,37336,546996,4,12338
92215918,42678,1659043,4,16377
74785621,34493,1849656,3,13534
39485412,59780,710621,5,6974
10660852,76864,1576227,5,2095
75580587,457,1555872,2,13654
27426781,20208,2340645,4,5071
60385909,18014,412183,5,11077
17999027,133070,1548953,5,3427
67885931,1077,492714,3,12337
1868485,1722,239208,1,348
75888460,85717,1314027,2,13728
28178480,26743,2614537,3,5191
87280614,13469,2362017,5,15474
14069673,46084,2233537,3,2699
5760433,35551,1795884,5,1145
24308439,5117,239118,3,4568
8631208,33330,1628397,3,1719
92837169,7317,1674787,5,16439
21772360,24264,1966130,4,4109
9239678,5497,1783225,2,1819
42477401,14666,1079256,3,7521
20635185,183,2450203,4,3910
61676771,14388,2129407,3,11227
65200955,7513,2381036,3,11909
32268297,100326,1727813,4,5862
64508866,35492,546161,5,11781
96455914,1244,1888511,1,17125
99212951,14865,265346,2,17499
36138154,23093,1002935,4,6428
2750609,2697,850900,3,486
34324995,35485,2182587,4,6196
6413985,24565,831790,3,1255
27091982,18156,2296586,4,5025
20987417,34186,989598,5,3938
39426016,384,595434,4,6974
18326064,801,861840,3,3494
11206306,156873,2376770,4,2152
87933353,697,1765896,3,15624
4063802,10810,264662,5,788
54474295,25020,422578,4,9939
97271969,35600,1971100,5,17189
52781746,7900,953658,3,9613
24805825,1111,526238,4,4651
65277713,2449,2279651,3,11929
33453785,142309,1920973,5,6037
7486226,550,2037342,4,1500
27540410,65919,2146737,5,5085
70489686,34726,1495877,3,12785
25075885,23431,2041319,1,4670
25995998,7420,2543878,4,4841
47605232,27942,1292867,5,8596
88122785,12597,104348,4,15671
31806227,30727,165676,2,5793
40185794,8043,847774,4,7127
46699035,9203,321190,4,8387
88140977,30789,633738,4,15671
66276337,542,1635000,4,12130
28302776,47003,1430667,4,5226
72372364,64309,1059581,4,13081
76167568,20290,155159,1,13771
6400599,11179,643308,5,1255
34658959,28254,718175,3,6221
71213832,5951,441100,4,12911
97339717,4189,1420370,4,17212
99651950,1026,565227,4,17572
43974368,4047,1267228,4,7762
62608704,9274,1322292,3,11356
38124166,26896,26707,5,6797
47172886,14574,2505136,4,8483
32490579,5821,1977696,4,5924
35821493,65,2095705,3,6380
7497941,1009,2413875,4,1503
53134520,56342,74095,4,9645
12492768,68565,17227,5,2391
56584738,99307,1041441,2,10358
44223679,5655,631598,4,7814
10322121,4852,1988492,3,2001
31118723,1966,993775,4,5686
12481928,57725,2588704,4,2391
42994455,89246,943821,3,7617
23670100,25126,1562405,3,4432
81181259,34550,2446481,3,14584
58856520,9740,1634140,4,10820
72885777,31113,2054941,5,13195
20233217,74362,273564,3,3860
79398151,34769,2559510,2,14364
61083086,20491,2352946,5,11164
61241178,29148,260261,5,11173
7095697,2119,1506115,3,1428
94434311,27221,1563555,5,16765
51347392,19208,2549657,4,9279
74269270,27605,2132411,5,13462
78677745,22638,962779,3,14280
33993765,7005,1279939,3,6134
19328440,244,1212887,4,3675
6698863,67970,2076323,4,1307
93849872,11586,2041016,3,16660
3258707,42976,345227,3,607
22884205,11993,1371981,3,4315
79626469,39207,1618725,3,14382
84927778,7296,2138332,1,15110
95781311,49663,2052267,5,16969
60018885,11745,1557873,3,11040
84571078,22663,115901,5,15070
17082998,40586,1102923,4,3290
77849659,497,2387961,4,14154
72462707,7416,2001615,2,13082
5314736,53348,792223,4,1073
19302018,2996,1669266,5,3668
37043172,19909,2482289,4,6574
31115863,1257,2296610,3,5683
68895362,30705,1166150,4,12494
93950889,92969,2578535,5,16668
43378703,62513,2369667,1,7635
100310112,1466,848866,2,17724
58579983,20005,2132886,1,10759
75199090,31781,1784636,3,13614
54456238,6963,2162137,4,9939
56469819,36698,2365226,4,10344
80580826,49628,1911845,3,14527
7384931,65388,2028194,4,1470
3777473,14958,263243,5,720
84941776,21294,2218735,4,15110
95350621,28151,1634828,5,16912
7479650,12153,1758213,5,1495
22642279,2145,2416292,2,4289
27992089,35905,1115582,5,5169
10877030,67189,2406303,4,2122
11108228,58795,2142837,4,2152
60225478,23001,2001521,5,11064
93387075,236,971806,2,16557
29259950,75625,459060,1,5345
93981601,1295,1208976,5,16671
71488153,118761,1614786,3,12918
2504991,6149,2136556,3,468
37148196,2123,1222037,4,6612
10045726,60074,1668666,5,1962
16864870,2978,2077990,5,3274
8832,3734,917058,2,8
85331212,14721,2409746,5,15151
9723168,35989,1404129,3,1905
41195930,6482,1429794,5,7270
85376036,59545,509859,5,15151
40067320,27168,417263,2,7067
78952269,18067,1706760,3,14313
79499894,90203,453304,5,14367
94459330,52240,1192969,3,16765
78402548,39732,445240,4,14240
10497398,968,1473206,5,2040
18865433,278,914508,1,3611
67599917,4517,1434636,3,12305
60948146,98268,169471,4,11149
79738215,968,1198690,3,14403
23903920,63966,732785,4,4472
76249704,16788,393813,1,13795
70963539,63378,630845,5,12870
9076904,4159,2241971,4,1799
32190969,22998,1198849,4,5862
23670426,25452,49671,4,4432
100380236,11240,1335416,4,17762
58664237,36871,2591029,5,10774
18781671,73724,610780,4,3605
43239778,32480,2356883,2,7627
72585826,6747,806944,5,13100
36926312,49619,264960,3,6552
74503464,16908,662651,3,13488
10680066,2898,507603,4,2102
54774720,10002,1369127,1,9991
43514076,2093,1212847,4,7652
43913821,1071,272184,4,7751
29864713,1072,1163123,3,5477
23244180,62690,1493801,5,4356
37628731,7195,587551,4,6693
80061132,61619,850413,1,14454
3586492,9178,2625262,2,692
17350878,35248,762640,4,3333
21055181,101950,1526469,4,3938
92152531,15554,1485,1,16363
4263903,4722,2090471,4,818
3000271,3508,2292261,5,564
60482213,6460,219469,3,11080
81694728,57212,1834546,3,14644
26267598,40718,85071,4,4883
40414391,9926,1096154,1,7173
41972720,5861,978437,4,7416
40705311,11786,2524362,5,7230
45472225,7007,485378,1,8116
36018945,7473,1481095,4,6408
79938383,91,1258349,2,14418
70770727,5,1984086,3,12835
78782148,13215,731248,5,14302
9733964,46785,1628871,5,1905
48683134,24761,2246868,3,8782
15165486,64576,2411805,4,2913
44219952,1928,1692273,3,7814
69710143,25,1248029,4,12652
53522175,1210,371300,2,9741
14732654,1854,1017144,4,2852
80690471,54464,707527,4,14538
59227019,15169,244718,5,10894
99393056,9915,2365059,5,17533
4096047,43055,2281485,3,788
43908076,6647,1433792,5,7749
66980211,49089,2051752,3,12232
47229356,355,704862,3,8512
63023624,18679,1372635,5,11446
21111658,3913,1880034,3,3942
27905132,40490,1196436,4,5154
13361497,7392,1412189,4,2554
35191115,77864,231329,3,6287
53080730,2552,1298157,5,9645
13395180,149,2363,4,2566
74867145,5735,171953,5,13556
45170799,12354,2426897,4,8045
